Genero;Idoso;Casado;Dependentes;Tempo_como_Cliente;Servico_Celular;Servico_Internet;Servico_Seguranca;Suporte_Tecnico;Servico_TV;Tipo_Contrato;Metodo_Pagamento;Pagamento_Mensal;Total_Pago;Churn
M;False;False;False;1;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.8;20.8;False
F;False;False;False;22;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;89.25;1907.85;True
M;False;True;False;3;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.3;208.85;True
F;False;True;True;72;True;DSL;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);66.85;4758.8;False
M;False;True;True;65;True;NO;True;True;True;TWO YEAR;MAILED CHECK;19.9;1292.6;False
F;False;False;False;11;True;DSL;False;False;True;MONTH-TO-MONTH;MAILED CHECK;35.8;363.15;False
M;False;False;False;22;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;78.85;1600.25;False
M;False;False;False;14;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);20.4;275.7;False
M;False;False;False;41;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;74.25;3089.1;False
M;False;True;False;17;True;DSL;True;False;False;ONE YEAR;MAILED CHECK;64.8;1175.6;False
M;False;False;False;11;True;NO;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);20.45;237.3;False
M;False;False;False;15;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;93.35;1444.65;True
F;False;False;False;1;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.9;19.9;True
F;False;True;False;5;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;MAILED CHECK;88.9;454.15;True
M;False;True;False;33;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;95.8;3036.75;True
F;False;True;False;72;True;FIBER OPTIC;True;False;True;TWO YEAR;CREDIT CARD (AUTOMATIC);110.65;8065.65;False
F;False;True;True;3;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;40.3;92.5;False
M;False;False;False;2;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;82.0;184.65;True
F;False;True;False;59;True;FIBER OPTIC;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);107.0;6152.3;False
M;False;False;False;2;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;45.35;89.5;True
M;False;True;True;71;True;DSL;False;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);73.35;5154.5;False
F;False;True;True;5;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;44.8;220.45;False
M;False;True;True;27;True;DSL;True;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);54.75;1510.3;False
F;False;False;False;1;True;DSL;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;52.2;52.2;True
M;False;False;True;63;True;DSL;True;True;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);40.6;2588.95;False
F;True;False;False;46;True;FIBER OPTIC;True;False;True;ONE YEAR;ELECTRONIC CHECK;110.0;4874.8;True
M;False;True;True;72;True;DSL;True;False;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);55.3;3983.6;False
F;False;True;False;34;True;DSL;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);60.85;2003.6;False
F;False;True;True;24;True;DSL;True;False;True;ONE YEAR;ELECTRONIC CHECK;78.4;1832.4;False
M;False;False;False;72;True;DSL;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);69.65;4908.25;False
F;False;True;True;60;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);59.85;3590.2;False
M;False;False;False;68;True;DSL;True;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);76.9;5023.0;False
F;False;True;True;8;True;NO;True;True;True;TWO YEAR;MAILED CHECK;19.85;146.6;False
F;False;False;True;34;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);67.65;2339.3;False
F;False;False;False;6;True;DSL;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);45.0;298.7;False
M;False;True;False;2;True;DSL;False;True;False;MONTH-TO-MONTH;MAILED CHECK;64.2;143.65;False
M;False;False;False;31;True;FIBER OPTIC;False;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);81.7;2548.65;False
F;False;True;True;20;True;NO;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);25.55;507.4;False
F;False;True;True;1;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;20.0;20.0;False
M;False;False;False;62;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;96.75;6125.4;True
F;True;True;False;70;True;FIBER OPTIC;False;False;False;TWO YEAR;CREDIT CARD (AUTOMATIC);75.65;5411.4;False
F;False;False;False;10;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;98.5;1058.25;True
M;False;True;True;39;True;NO;True;True;True;TWO YEAR;MAILED CHECK;23.8;903.8;False
F;False;True;False;46;True;DSL;False;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);64.2;3009.5;False
M;False;False;False;6;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;85.35;489.45;True
F;False;True;True;72;True;DSL;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);76.8;5468.45;False
M;False;False;False;18;True;DSL;False;True;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);55.2;1058.1;False
M;False;True;False;71;True;FIBER OPTIC;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);108.55;7616.0;False
M;False;True;False;40;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;101.3;4113.1;True
M;False;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;69.55;69.55;True
M;False;False;False;58;True;FIBER OPTIC;False;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);103.25;6017.65;True
M;False;False;False;70;True;FIBER OPTIC;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);104.0;7250.15;True
F;False;True;False;42;True;NO;True;True;True;TWO YEAR;ELECTRONIC CHECK;25.25;1108.2;False
M;False;True;True;34;True;DSL;True;False;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);30.4;938.65;False
M;True;False;False;5;True;NO;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);20.05;94.15;False
F;False;False;False;25;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;MAILED CHECK;84.6;2088.05;False
F;False;False;False;2;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;86.2;178.7;True
F;False;True;True;55;True;FIBER OPTIC;False;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);103.7;5656.75;False
M;False;True;False;21;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;111.2;2317.1;True
M;False;True;False;70;True;FIBER OPTIC;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);88.0;5986.45;False
F;False;True;False;61;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;106.35;6751.35;False
M;False;True;True;43;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);79.15;3566.6;False
M;False;False;False;47;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;103.1;4889.3;False
M;False;False;False;5;True;DSL;False;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);63.95;318.1;False
F;False;False;False;62;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);25.8;1563.95;False
F;False;True;True;16;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);89.45;1430.25;True
M;True;True;False;7;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);95.6;644.35;True
F;False;True;True;14;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;25.55;372.45;False
M;False;True;True;60;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;90.95;5453.4;True
M;False;True;True;34;True;DSL;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;44.85;1442.6;False
F;False;True;False;50;True;FIBER OPTIC;True;True;True;ONE YEAR;ELECTRONIC CHECK;108.55;5610.7;True
M;False;True;True;38;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);25.05;963.95;False
F;False;True;True;70;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);74.1;5222.3;False
F;False;True;True;37;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;88.8;3340.55;False
F;True;False;False;4;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;78.85;292.8;True
M;True;True;True;60;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;93.25;5774.55;False
M;False;True;True;62;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);71.4;4487.3;False
M;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;44.4;44.4;True
M;False;False;False;36;True;DSL;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);79.2;2854.95;False
M;False;False;False;44;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);20.4;905.55;False
F;True;False;False;55;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;100.0;5509.3;True
F;False;True;False;72;True;FIBER OPTIC;True;False;True;TWO YEAR;CREDIT CARD (AUTOMATIC);105.0;7589.8;False
F;False;True;True;12;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);19.8;229.6;True
F;False;False;False;13;True;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);30.85;394.1;False
M;False;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;89.9;89.9;True
F;False;True;True;15;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.55;295.95;False
F;False;False;False;65;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);84.85;5459.2;False
F;False;True;True;12;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);33.15;444.75;False
M;False;True;False;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);92.0;6782.15;False
F;False;True;True;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);89.8;6510.45;False
F;False;True;True;72;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);115.8;8476.5;False
M;False;False;True;52;True;DSL;True;True;True;TWO YEAR;MAILED CHECK;85.15;4461.85;False
M;False;False;False;2;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;24.85;62.0;False
F;False;False;False;5;True;DSL;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;64.35;352.65;False
F;False;False;False;68;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);20.5;1424.9;False
F;False;False;True;62;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;100.15;6413.65;True
M;False;False;False;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);86.05;6309.65;False
M;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;50.8;50.8;True
F;False;True;False;66;True;FIBER OPTIC;True;True;False;ONE YEAR;ELECTRONIC CHECK;89.0;5898.6;False
M;False;True;True;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);64.8;4719.75;False
M;False;False;False;26;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);19.8;457.3;False
M;False;True;True;64;True;FIBER OPTIC;True;False;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);93.4;5822.3;False
M;True;True;False;20;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;73.65;1463.5;True
F;False;False;False;3;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;95.1;307.4;True
M;False;False;False;22;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);94.65;2104.55;True
M;False;True;False;4;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;MAILED CHECK;80.6;319.15;True
M;False;True;False;62;True;DSL;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);39.0;2337.45;False
F;False;False;False;5;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.5;104.3;False
M;False;True;False;59;True;FIBER OPTIC;False;False;False;ONE YEAR;ELECTRONIC CHECK;85.55;5084.65;True
M;False;False;True;3;True;NO;True;True;True;TWO YEAR;MAILED CHECK;26.4;121.25;False
F;False;True;False;72;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);98.2;7015.9;False
M;False;True;True;57;True;FIBER OPTIC;False;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);97.55;5598.0;False
M;False;False;True;66;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.95;1269.1;False
F;False;False;False;60;True;DSL;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;50.8;3027.4;True
M;False;False;True;45;True;FIBER OPTIC;False;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);99.7;4634.35;False
F;False;False;False;3;True;DSL;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);34.8;113.95;False
F;False;False;False;15;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;105.1;1582.75;True
F;False;False;True;51;True;DSL;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);60.15;3077.0;False
F;False;False;False;60;True;DSL;True;True;False;ONE YEAR;ELECTRONIC CHECK;64.75;4039.5;False
M;False;False;False;33;True;DSL;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);54.65;1665.2;False
M;False;False;False;10;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;110.1;1043.3;True
M;True;False;False;26;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);19.3;504.2;False
F;False;False;False;6;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;83.9;497.55;True
F;False;True;False;67;True;FIBER OPTIC;True;True;True;ONE YEAR;ELECTRONIC CHECK;111.25;7511.65;False
F;False;True;True;49;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);35.8;1782.0;False
M;False;False;False;1;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.05;20.05;False
F;True;False;False;7;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;84.35;609.65;False
F;True;False;False;27;True;FIBER OPTIC;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);110.5;2857.6;False
M;False;True;True;37;True;FIBER OPTIC;False;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);91.2;3247.55;False
F;False;True;True;63;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;100.55;6215.35;True
M;False;True;True;31;True;FIBER OPTIC;True;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;89.3;2823.0;False
M;False;True;True;50;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);103.85;5017.9;True
M;True;False;False;32;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);81.1;2619.25;False
F;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;24.6;24.6;True
F;False;True;False;63;True;FIBER OPTIC;False;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);81.2;4965.1;False
M;False;False;False;30;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);94.3;2679.7;False
M;False;True;False;71;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);116.1;8310.55;False
F;False;False;False;53;True;FIBER OPTIC;False;False;True;TWO YEAR;ELECTRONIC CHECK;105.55;5682.25;False
F;False;False;False;12;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);98.9;1120.95;True
M;False;True;False;50;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);94.4;4914.9;False
F;False;False;False;2;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.5;27.55;False
F;False;False;False;9;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);98.3;923.5;True
M;False;False;False;17;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;93.85;1625.65;True
F;False;True;False;56;True;FIBER OPTIC;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);105.6;6068.65;False
M;False;True;True;67;True;DSL;True;False;True;TWO YEAR;CREDIT CARD (AUTOMATIC);81.35;5398.6;False
M;True;False;False;9;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;100.5;918.6;True
M;False;False;False;4;True;DSL;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;56.4;234.85;False
M;False;False;False;19;True;DSL;False;True;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);65.35;1231.85;False
F;False;False;True;8;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.95;170.9;False
F;False;False;False;71;True;FIBER OPTIC;False;True;True;TWO YEAR;ELECTRONIC CHECK;111.25;7984.15;False
M;True;False;False;10;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;72.85;688.65;True
F;True;False;False;15;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);89.0;1288.3;False
M;False;True;True;72;True;FIBER OPTIC;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);106.1;7848.5;False
M;False;False;False;12;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);20.05;267.0;False
M;False;True;True;72;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);25.2;1798.9;False
M;True;True;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;73.55;73.55;True
F;True;False;False;23;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);75.4;1643.55;False
M;False;False;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);65.55;4807.45;False
F;False;False;False;26;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.7;2193.0;False
F;False;False;False;21;True;FIBER OPTIC;False;True;True;ONE YEAR;MAILED CHECK;104.55;2239.4;False
M;False;True;False;60;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);24.15;1505.9;False
M;False;False;False;12;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.45;255.35;False
M;False;True;False;16;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;75.4;1189.4;False
F;False;True;False;63;True;DSL;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);79.7;4786.15;False
F;True;False;False;22;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;81.7;1820.9;False
F;False;True;True;32;True;DSL;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);76.3;2404.15;False
F;True;False;False;3;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;79.4;205.05;True
F;False;False;False;13;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;81.15;952.3;True
F;False;True;True;68;True;FIBER OPTIC;False;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);103.75;7039.45;False
F;False;True;True;30;True;FIBER OPTIC;False;False;False;ONE YEAR;ELECTRONIC CHECK;86.45;2538.05;False
F;False;False;False;16;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);75.1;1212.85;False
M;False;False;False;33;True;FIBER OPTIC;False;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);80.6;2651.1;False
M;False;True;False;72;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.3;1304.8;False
F;True;False;False;4;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;84.6;360.1;True
F;False;False;False;12;True;DSL;True;True;False;ONE YEAR;MAILED CHECK;33.6;435.45;False
F;True;True;False;4;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;83.25;308.05;False
F;False;True;True;0;True;DSL;True;False;True;TWO YEAR;MAILED CHECK;80.85;80.85;False
F;False;False;False;6;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;79.05;434.5;True
F;False;True;False;65;True;FIBER OPTIC;False;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);108.05;7118.9;False
F;False;False;False;15;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.9;320.45;False
F;False;False;True;24;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);21.05;531.55;False
F;False;False;True;13;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;30.15;382.2;False
M;False;False;False;24;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);79.85;2001.0;False
F;False;True;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);65.5;4919.7;False
F;False;True;True;54;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);104.1;5645.8;False
F;False;False;False;3;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);74.4;215.8;True
M;False;True;True;4;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.5;77.6;False
F;True;True;True;32;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;MAILED CHECK;91.35;2896.55;False
M;True;False;False;35;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;99.05;3395.8;True
M;False;True;True;35;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);20.5;759.35;False
M;True;False;False;2;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;44.95;85.15;True
F;False;False;False;8;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;75.6;535.55;False
M;False;False;False;22;True;DSL;True;True;False;MONTH-TO-MONTH;MAILED CHECK;55.1;1253.15;False
F;False;False;False;15;True;DSL;True;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;58.95;955.15;False
M;False;False;False;22;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;95.1;2162.6;False
M;False;True;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);44.7;44.7;True
F;False;True;True;71;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);25.45;1813.35;False
M;False;False;False;4;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;56.75;245.15;False
M;False;False;False;25;True;DSL;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);81.75;2028.8;False
F;False;True;True;32;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;86.1;2723.75;False
M;True;True;False;7;True;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);29.8;220.45;False
M;False;False;False;17;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.5;365.8;False
M;True;True;False;8;True;DSL;True;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);60.9;551.95;False
F;True;False;False;56;True;DSL;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);73.25;4054.2;False
M;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;45.7;45.7;True
M;True;False;False;8;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);100.3;832.35;True
M;False;False;False;7;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;19.25;112.3;True
M;False;False;True;3;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.85;60.65;False
F;False;False;False;71;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);77.35;5550.1;False
F;False;False;False;2;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;96.0;174.8;True
F;False;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;90.55;90.55;True
M;False;True;False;49;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);93.85;4733.1;False
M;False;False;False;58;True;DSL;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);70.1;4048.95;False
M;True;True;False;44;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;30.35;1359.7;True
